Time,Lx,Ly,Lz
91.594,0.000000,0.000000,10232.884968
91.595,0.000000,0.000000,10232.900265
91.596,0.000000,0.000000,10232.915561
91.597,0.000000,0.000000,10232.930857
91.598,0.000000,0.000000,10232.946153
91.599,0.000000,0.000000,10232.961449
91.6,0.000000,0.000000,10232.976744
91.601,0.000000,0.000000,10232.992040
91.602,0.000000,0.000000,10233.007335
91.603,0.000000,0.000000,10233.022629
91.604,0.000000,0.000000,10233.037924
91.605,0.000000,0.000000,10233.053218
91.606,0.000000,0.000000,10233.068512
